inventory_id,workbook,workbook_sha256,worksheet,sheet_visibility,cell_address,row,column,exact_formula_text,normalized_formula_text,current_displayed_result,current_displayed_result_type,error_state,contains_broken_ref,referenced_sheets_json,referenced_ranges_json,detected_formula_shape,cell_role,input_topology,translation_status,validation_feasibility,activity_status,required_missing_domain_concepts_json,evidence_confidence,evidence_notes
15e5e50150c63d3c57585202,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C256,256,3,"=IFERROR(FLOOR(D256*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D256"",""raw"":""D256"",""qualified"":""'Surface'!D256""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
30949df5e027c4a25552eea1,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D256,256,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E256:I256,E256:I256<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E256:I256"",""raw"":""E256:I256"",""qualified"":""'Surface'!E256:I256""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
9f972d952c49e715e71b9c54,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D257,257,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E257:I257,E257:I257<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E257:I257"",""raw"":""E257:I257"",""qualified"":""'Surface'!E257:I257""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
2a725322f00899ce0d562abc,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C258,258,3,"=IFERROR(FLOOR(D258*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D258"",""raw"":""D258"",""qualified"":""'Surface'!D258""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
ee2faf8e1ece9aa787b66bed,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D258,258,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E258:I258,E258:I258<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E258:I258"",""raw"":""E258:I258"",""qualified"":""'Surface'!E258:I258""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
1b68b89e0f7d9428acf5ce73,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C259,259,3,"=IFERROR(FLOOR(D259*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D259"",""raw"":""D259"",""qualified"":""'Surface'!D259""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
f1421155b3d79f1d4272e498,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D259,259,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E259:I259,E259:I259<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E259:I259"",""raw"":""E259:I259"",""qualified"":""'Surface'!E259:I259""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
938ee4ba273680887d186dea,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C260,260,3,"=IFERROR(FLOOR(D260*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",181400000,number,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D260"",""raw"":""D260"",""qualified"":""'Surface'!D260""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
26b1a54ecf9eb85bafa030bd,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D260,260,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E260:I260,E260:I260<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",174500,number,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E260:I260"",""raw"":""E260:I260"",""qualified"":""'Surface'!E260:I260""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
679edb9f7dc897fc1c4dafb3,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C261,261,3,"=IFERROR(FLOOR(D261*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D261"",""raw"":""D261"",""qualified"":""'Surface'!D261""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
452b3354e4d9cb6e193f2671,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D261,261,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E261:I261,E261:I261<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E261:I261"",""raw"":""E261:I261"",""qualified"":""'Surface'!E261:I261""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
3313d33a54a3353c25fee86d,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C262,262,3,"=IFERROR(FLOOR(D262*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",202200000,number,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D262"",""raw"":""D262"",""qualified"":""'Surface'!D262""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
80332b9586ee5e592c40a1e2,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D262,262,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E262:I262,E262:I262<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",194500,number,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E262:I262"",""raw"":""E262:I262"",""qualified"":""'Surface'!E262:I262""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
2c19200ae5f1daa7c557a47d,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C263,263,3,"=IFERROR(FLOOR(D263*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D263"",""raw"":""D263"",""qualified"":""'Surface'!D263""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
e414c389e3e539afdda6ff86,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D263,263,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E263:I263,E263:I263<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E263:I263"",""raw"":""E263:I263"",""qualified"":""'Surface'!E263:I263""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
04d9faf71e07da92ad095002,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C264,264,3,"=IFERROR(FLOOR(D264*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D264"",""raw"":""D264"",""qualified"":""'Surface'!D264""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
a18c82fc002acf0ec6db2228,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D264,264,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E264:I264,E264:I264<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E264:I264"",""raw"":""E264:I264"",""qualified"":""'Surface'!E264:I264""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
db5ed7df1cca20eeef46108e,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C265,265,3,"=IFERROR(FLOOR(D265*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",310900000,number,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D265"",""raw"":""D265"",""qualified"":""'Surface'!D265""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
d289d465dc130116a9358ea5,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D265,265,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E265:I265,E265:I265<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",299000,number,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E265:I265"",""raw"":""E265:I265"",""qualified"":""'Surface'!E265:I265""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
1402654678d9062e8f793389,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C266,266,3,"=IFERROR(FLOOR(D266*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D266"",""raw"":""D266"",""qualified"":""'Surface'!D266""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
2cfa61ad6f45947f35d6c593,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D266,266,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E266:I266,E266:I266<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E266:I266"",""raw"":""E266:I266"",""qualified"":""'Surface'!E266:I266""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
9081c4cbe9e08820eef7957e,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C267,267,3,"=IFERROR(FLOOR(D267*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D267"",""raw"":""D267"",""qualified"":""'Surface'!D267""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
3012c41c816790bf3028cbe0,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D267,267,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E267:I267,E267:I267<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E267:I267"",""raw"":""E267:I267"",""qualified"":""'Surface'!E267:I267""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
eb323cdd2b7b2b21f9ad7e6b,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C268,268,3,"=IFERROR(FLOOR(D268*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D268"",""raw"":""D268"",""qualified"":""'Surface'!D268""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
442ec49f0a17540553c0abbf,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D268,268,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E268:I268,E268:I268<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E268:I268"",""raw"":""E268:I268"",""qualified"":""'Surface'!E268:I268""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
7714bb4a9440ad4608c4bde6,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C269,269,3,"=IFERROR(FLOOR(D269*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D269"",""raw"":""D269"",""qualified"":""'Surface'!D269""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
d9729204b1c8bde657696fe5,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D269,269,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E269:I269,E269:I269<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E269:I269"",""raw"":""E269:I269"",""qualified"":""'Surface'!E269:I269""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
0e9115aefd3da17971c30f50,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C270,270,3,"=IFERROR(FLOOR(D270*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D270"",""raw"":""D270"",""qualified"":""'Surface'!D270""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
1b065df999b60adaaa723b6a,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D270,270,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E270:I270,E270:I270<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E270:I270"",""raw"":""E270:I270"",""qualified"":""'Surface'!E270:I270""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
7e9fbe6a4e5c75942e5bd34b,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C271,271,3,"=IFERROR(FLOOR(D271*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",155400000,number,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D271"",""raw"":""D271"",""qualified"":""'Surface'!D271""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
57365d4a31f2ae9271ec8c64,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D271,271,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E271:I271,E271:I271<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",149500,number,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E271:I271"",""raw"":""E271:I271"",""qualified"":""'Surface'!E271:I271""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
6d1d3c760cc34cca1a3f10ad,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C272,272,3,"=IFERROR(FLOOR(D272*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D272"",""raw"":""D272"",""qualified"":""'Surface'!D272""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
4dc6d0aafd809245ef506072,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D272,272,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E272:I272,E272:I272<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E272:I272"",""raw"":""E272:I272"",""qualified"":""'Surface'!E272:I272""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
46c1f5709f570ad652e336e0,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C273,273,3,"=IFERROR(FLOOR(D273*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D273"",""raw"":""D273"",""qualified"":""'Surface'!D273""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
0f07e774261023c3aacf5608,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D273,273,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E273:I273,E273:I273<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E273:I273"",""raw"":""E273:I273"",""qualified"":""'Surface'!E273:I273""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
9451aaac7440d98392e4ab89,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C274,274,3,"=IFERROR(FLOOR(D274*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D274"",""raw"":""D274"",""qualified"":""'Surface'!D274""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
07381a79103311bf17363196,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D274,274,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E274:I274,E274:I274<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E274:I274"",""raw"":""E274:I274"",""qualified"":""'Surface'!E274:I274""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
1f92438fbbd012dfcbb1a798,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C275,275,3,"=IFERROR(FLOOR(D275*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D275"",""raw"":""D275"",""qualified"":""'Surface'!D275""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
9224afa3862b6585edc43934,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D275,275,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E275:I275,E275:I275<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E275:I275"",""raw"":""E275:I275"",""qualified"":""'Surface'!E275:I275""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
26facb57db603965aae84888,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D276,276,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E276:I276,E276:I276<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E276:I276"",""raw"":""E276:I276"",""qualified"":""'Surface'!E276:I276""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
9361980af3ef838c5af1e7d4,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C277,277,3,"=IFERROR(FLOOR(D277*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D277"",""raw"":""D277"",""qualified"":""'Surface'!D277""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
3424796ae414ebb89bb35ca9,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D277,277,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E277:I277,E277:I277<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E277:I277"",""raw"":""E277:I277"",""qualified"":""'Surface'!E277:I277""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
3208934c40c25a2034479ce3,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C278,278,3,"=IFERROR(FLOOR(D278*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D278"",""raw"":""D278"",""qualified"":""'Surface'!D278""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
90197fc5da1204073c413cfe,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D278,278,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E278:I278,E278:I278<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E278:I278"",""raw"":""E278:I278"",""qualified"":""'Surface'!E278:I278""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
dc51e2026b85ec7e7cf5ba97,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C279,279,3,"=IFERROR(FLOOR(D279*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D279"",""raw"":""D279"",""qualified"":""'Surface'!D279""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
